between_to_within_signal_ratio	local_prediction_signal	replicate	global_spearman	pooled_within_target_centered_spearman	macro_target_spearman	attenuation
1.0	0.5	137	0.5330329396062081	0.13048160450111426	0.10867132867132867	0.4025513351050939
1.0	0.5	138	0.5255328232866827	0.08686361587751101	0.08111888111888113	0.4386692074091717
1.0	0.5	139	0.5147283574502483	0.11816626261546014	0.10839160839160841	0.3965620948347881
1.0	0.5	140	0.452561432334328	0.06925263836988774	0.04671328671328673	0.3833087939644403
1.0	0.5	141	0.5475449427395435	0.07633535856622123	0.08608391608391608	0.47120958417332226
1.0	0.5	142	0.47058306290490487	0.15990791660271986	0.1641958041958042	0.310675146302185
1.0	0.5	143	0.5360497889234646	0.06374380815542233	0.08853146853146851	0.4723059807680422
1.0	0.5	144	0.5469225186961935	0.075005579864986	0.06307692307692309	0.47191693883120744
1.0	0.5	145	0.46969936784678323	0.13462969071506298	0.1158041958041958	0.33506967713172026
1.0	0.5	146	0.5281751862327683	0.11284247419616265	0.11132867132867133	0.4153327120366056
1.0	0.5	147	0.5576947067324353	0.11524707308824521	0.10370629370629372	0.44244763364419004
1.0	0.5	148	0.492547335102316	0.12228081408389867	0.11349650349650352	0.37026652101841734
1.0	0.5	149	0.5495150899410347	0.1403763127613283	0.13377622377622378	0.40913877717970637
1.0	0.5	150	0.5438020581958737	0.12811110979938178	0.10965034965034964	0.4156909483964919
1.0	0.5	151	0.46255061288237	0.08455493371870397	0.08356643356643356	0.377995679163666
1.0	0.5	152	0.5261428584325405	0.08940958292332148	0.06888111888111888	0.43673327550921903
1.0	0.5	153	0.5216480289222423	0.07155754969274285	0.06804195804195805	0.4500904792294994
1.0	0.5	154	0.508798151943161	0.09005139586902491	0.07510489510489511	0.41874675607413614
1.0	0.5	155	0.5246067670880327	0.14291905758267887	0.1288811188811189	0.3816877095053538
1.0	0.5	156	0.5239164193864023	0.0792648675450469	0.05202797202797203	0.4446515518413554
1.0	0.5	157	0.48495890622146265	0.10267005046531281	0.08454545454545455	0.38228885575614985
1.0	0.5	158	0.5827180296652984	0.16166845254753648	0.1560839160839161	0.4210495771177619
1.0	0.5	159	0.5466965463170461	0.1368036227802936	0.10545454545454547	0.40989292353675255
1.0	0.5	160	0.49736506067018094	0.14300437708637298	0.13454545454545455	0.35436068358380796
1.0	0.5	161	0.45433087106310494	0.07489382284293253	0.059580419580419576	0.37943704822017243
1.0	0.5	162	0.5440539055929899	0.15060429903076322	0.15804195804195803	0.3934496065622267
1.0	0.5	163	0.523950718021332	0.1616277789081798	0.13748251748251752	0.36232293911315216
1.0	0.5	164	0.45403094724371335	0.10514503135071622	0.07853146853146856	0.3488859158929971
1.0	0.5	165	0.49540030930577034	0.13002725001892362	0.11755244755244755	0.3653730592868467
1.0	0.5	166	0.5298463887822144	0.13575307343963433	0.12734265734265734	0.39409331534258
1.0	0.5	167	0.594143280655056	0.13646577532345508	0.11230769230769233	0.4576775053316009
1.0	0.5	168	0.5514025356962053	0.10152933439537111	0.11097902097902099	0.44987320130083425
1.0	0.5	169	0.4929357242609196	0.1274224773767204	0.12972027972027972	0.36551324688419917
1.0	0.5	170	0.5698874860329765	0.14340600236527942	0.13195804195804198	0.426481483667697
1.0	0.5	171	0.5635755233163356	0.13370139145929963	0.12132867132867135	0.42987413185703605
1.0	0.5	172	0.5151723160918862	0.0921980987486797	0.0653146853146853	0.4229742173432065
1.0	0.5	173	0.48371180118875085	0.13374561371223173	0.1314685314685315	0.3499661874765191
1.0	0.5	174	0.5468926020087514	0.1183136307733547	0.09825174825174825	0.42857897123539673
1.0	0.5	175	0.5326860921431195	0.06064196572358731	0.0541958041958042	0.47204412641953214
1.0	0.5	176	0.4781856931845091	0.10626205990420827	0.08664335664335664	0.3719236332803008
1.0	0.5	177	0.5062195876524914	0.08563959419416263	0.09279720279720284	0.4205799934583288
1.0	0.5	178	0.5642141765376226	0.1204956808997784	0.10937062937062939	0.4437184956378442
1.0	0.5	179	0.5840197389025965	0.10500695486594089	0.08545454545454546	0.4790127840366556
1.0	0.5	180	0.5057894554093441	0.13178971652063648	0.09972027972027973	0.3739997388887076
1.0	0.5	181	0.44161577195539714	0.08738055373649564	0.06776223776223776	0.35423521821890147
1.0	0.5	182	0.5147368991228466	0.12571000396528054	0.12412587412587413	0.38902689515756605
1.0	0.5	183	0.5042961349278714	0.09598676110191744	0.0993006993006993	0.40830937382595395
1.0	0.5	184	0.5435491413535704	0.07563744141488987	0.07629370629370631	0.4679116999386805
1.0	0.5	185	0.5271158799415833	0.11723594946940935	0.08489510489510492	0.4098799304721739
1.0	0.5	186	0.5129642659474069	0.0564045738920652	0.04755244755244755	0.45655969205534164
1.0	0.5	187	0.5770870465882267	0.10800815139454958	0.10461538461538464	0.4690788951936772
1.0	0.5	188	0.5037327039810444	0.09087310477298943	0.08181818181818183	0.412859599208055
1.0	0.5	189	0.5059809902645765	0.10372012063897265	0.10244755244755246	0.4022608696256039
1.0	0.5	190	0.4908676742136627	0.11275463385738463	0.1090909090909091	0.378113040356278
1.0	0.5	191	0.5459771360952334	0.12092110480632279	0.10860139860139861	0.42505603128891056
1.0	0.5	192	0.5400064444489198	0.13651467119074387	0.13538461538461544	0.40349177325817587
1.0	0.5	193	0.49782683876863804	0.0663186432768356	0.08286713286713289	0.4315081954918024
1.0	0.5	194	0.5436567872616578	0.10275461302403682	0.08853146853146857	0.44090217423762096
1.0	0.5	195	0.45396282914085356	0.06182701515764942	0.05	0.39213581398320413
1.0	0.5	196	0.5744613850426284	0.1388049783367905	0.12825174825174826	0.43565640670583794
1.0	0.5	197	0.5610539104541045	0.1107071185466101	0.10776223776223777	0.4503467919074944
1.0	0.5	198	0.5480688458811429	0.07218745985240267	0.049090909090909095	0.47588138602874025
1.0	0.5	199	0.4655598580276792	0.10345289823117933	0.09846153846153846	0.36210695979649987
1.0	0.5	200	0.4331026965990949	0.08352273855745733	0.08055944055944057	0.34957995804163755
1.0	0.5	201	0.5002030487521172	0.14280778667207408	0.12783216783216783	0.35739526208004313
1.0	0.5	202	0.5247943505516323	0.14736627594880275	0.1533566433566434	0.3774280746028295
1.0	0.5	203	0.5596902081182	0.11159950805521393	0.10090909090909093	0.4480907000629861
1.0	0.5	204	0.5429676062275043	0.12282830751965798	0.12433566433566436	0.4201392987078463
1.0	0.5	205	0.5520428972520119	0.13434814885288116	0.11405594405594409	0.4176947483991308
1.0	0.5	206	0.5663303307849519	0.11189953604134446	0.10762237762237765	0.4544307947436074
1.0	0.5	207	0.5926269671020604	0.15517644803920003	0.12846153846153846	0.43745051906286037
1.0	0.5	208	0.5421184528600367	0.15074356996081248	0.14699300699300702	0.3913748828992242
1.0	0.5	209	0.5307731116479942	0.08319723138696623	0.07027972027972028	0.447575880261028
1.0	0.5	210	0.5212153133439676	0.09334435648913644	0.08776223776223775	0.42787095685483123
1.0	0.5	211	0.530395396107914	0.12402367640533084	0.11762237762237764	0.4063717197025831
1.0	0.5	212	0.6168771506091324	0.15861190875827	0.15321678321678325	0.45826524185086237
1.0	0.5	213	0.5557777470678799	0.12339709958131916	0.1241958041958042	0.4323806474865607
1.0	0.5	214	0.47511440632944885	0.06228709186603602	0.04342657342657343	0.4128273144634128
1.0	0.5	215	0.5289549367742616	0.0870158798721388	0.07300699300699302	0.4419390569021229
1.0	0.5	216	0.4946363643308085	0.07079624360850251	0.057762237762237774	0.423840120722306
1.0	0.5	217	0.5041456001011112	0.13675992830550576	0.11167832167832169	0.36738567179560544
1.0	0.5	218	0.532583335127316	0.07534124676475469	0.05587412587412587	0.45724208836256136
1.0	0.5	219	0.5401483612141397	0.11536236483497558	0.1041958041958042	0.4247859963791641
1.0	0.5	220	0.5643322460640597	0.12259362680112972	0.10000000000000002	0.44173861926293
1.0	0.5	221	0.5454577051789619	0.1308468408658617	0.13552447552447552	0.4146108643131001
1.0	0.5	222	0.5133670995604858	0.07027777797067913	0.06510489510489512	0.44308932158980663
1.0	0.5	223	0.46893458953790945	0.10807194310551603	0.12083916083916087	0.3608626464323934
1.0	0.5	224	0.47746253296009233	0.09006631254605038	0.09286713286713287	0.387396220414042
1.0	0.5	225	0.5775074774357482	0.13087368116227857	0.10853146853146853	0.44663379627346955
1.0	0.5	226	0.512013272231439	0.05960556222608489	0.03209790209790211	0.4524077100053541
1.0	0.5	227	0.5859372680119916	0.12482854501982292	0.12622377622377623	0.4611087229921687
1.0	0.5	228	0.4988742978293735	0.08928856895039511	0.08825174825174827	0.4095857288789784
1.0	0.5	229	0.5108097922290223	0.07921056195177913	0.06391608391608393	0.43159923027724323
1.0	0.5	230	0.5494898121457029	0.09957488164922336	0.0962937062937063	0.44991493049647957
1.0	0.5	231	0.5333124050780591	0.07770214423760016	0.07972027972027972	0.45561026084045897
1.0	0.5	232	0.4992866106157018	0.12955240246694616	0.13076923076923078	0.3697342081487556
1.0	0.5	233	0.5026532171202897	0.11190697354650941	0.1148951048951049	0.39074624357378024
1.0	0.5	234	0.6000853125592448	0.15333723842863778	0.14062937062937064	0.446748074130607
1.0	0.5	235	0.5583932211064035	0.12065788240130722	0.10426573426573427	0.43773533870509634
1.0	0.5	236	0.5325309114797996	0.11444292669647686	0.09538461538461541	0.4180879847833227
1.0	0.5	237	0.5464789975548594	0.10502424654461566	0.09874125874125875	0.44145475101024373
1.0	0.5	238	0.5867571296924512	0.14233227939741624	0.1437762237762238	0.444424850295035
1.0	0.5	239	0.5706186045962531	0.12670611576813595	0.11258741258741259	0.4439124888281172
2.0	0.05	0	0.8088690061590321	0.033853606842782526	0.03209790209790211	0.7750153993162496
2.0	0.05	1	0.8304839100582708	-0.06333675926163837	-0.06720279720279722	0.8938206693199092
2.0	0.05	2	0.8189267700880348	-0.007355817608206671	0.010419580419580424	0.8262825876962415
2.0	0.05	3	0.7464125600087221	0.0031625369184284154	0.0027272727272727253	0.7432500230902938
2.0	0.05	4	0.8056492122563974	-0.019736013705565075	-0.0220979020979021	0.8253852259619625
2.0	0.05	5	0.8266991504855212	0.04356246080726445	0.047482517482517486	0.7831366896782568
2.0	0.05	6	0.7974828593630969	0.026099733402592636	0.01090909090909091	0.7713831259605043
2.0	0.05	7	0.7879636513636468	0.004972927064532684	0.0113986013986014	0.7829907242991141
2.0	0.05	8	0.7917968693033814	0.00885063114627163	0.012517482517482512	0.7829462381571098
2.0	0.05	9	0.8153175800816528	-0.026693865759628996	-0.021678321678321684	0.8420114458412817
2.0	0.05	10	0.7967582616376817	0.008531693424787101	0.016503496503496504	0.7882265682128946
2.0	0.05	11	0.7716600914306189	0.04188775825538768	0.03944055944055944	0.7297723331752312
2.0	0.05	12	0.7978301859931847	0.009288777283873114	0.025314685314685326	0.7885414087093116
2.0	0.05	13	0.826186643185169	0.045426559323999534	0.041468531468531473	0.7807600838611695
2.0	0.05	14	0.7868293380759291	0.0372458869763104	0.032657342657342665	0.7495834510996188
2.0	0.05	15	0.7800095000065973	0.08379189152214689	0.10195804195804196	0.6962176084844505
2.0	0.05	16	0.7962588724019947	0.035935066621574044	0.03363636363636363	0.7603238057804206
2.0	0.05	17	0.805434427385019	0.029013457648234476	0.02909090909090909	0.7764209697367845
2.0	0.05	18	0.7997025970156924	0.048946256212677924	0.07776223776223777	0.7507563408030145
2.0	0.05	19	0.8032404189169576	0.015589753881773527	0.006643356643356639	0.7876506650351841
2.0	0.05	20	0.8134895093677147	0.017837526276059914	-0.012937062937062932	0.7956519830916547
2.0	0.05	21	0.8410985563184419	0.006093122286890477	0.010559440559440558	0.8350054340315514
2.0	0.05	22	0.8039495027427103	-0.005366982893738121	-0.014055944055944063	0.8093164856364484
2.0	0.05	23	0.8140627180991099	0.02092059786152629	0.017132867132867137	0.7931421202375836
2.0	0.05	24	0.7069135256343928	-0.07216195983469434	-0.05860139860139859	0.7790754854690871
2.0	0.05	25	0.8384723669946994	0.02251827258213374	0.04006993006993007	0.8159540944125656
2.0	0.05	26	0.763983697210901	-0.08760829695020622	-0.09993006993006993	0.8515919941611072
2.0	0.05	27	0.8031856549900381	0.006790851938091624	0.020839160839160847	0.7963948030519465
2.0	0.05	28	0.8288797144998018	0.01890492285064087	0.011678321678321679	0.809974791649161
2.0	0.05	29	0.7842899196457777	0.019157992470828104	0.02153846153846154	0.7651319271749496
2.0	0.05	30	0.7493570064979211	0.02130904952017328	0.0306993006993007	0.7280479569777478
2.0	0.05	31	0.8168513728134532	0.04773788037352803	0.048811188811188816	0.7691134924399252
2.0	0.05	32	0.8258522401751668	0.0495429719048416	0.03874125874125875	0.7763092682703252
2.0	0.05	33	0.8420638833776967	0.012634175440399612	0.010839160839160837	0.8294297079372971
2.0	0.05	34	0.8441153500801042	-0.0064960878445054476	-0.0013986013986013995	0.8506114379246096
2.0	0.05	35	0.8395043677113664	0.0303554516357303	0.03314685314685315	0.8091489160756361
2.0	0.05	36	0.800475618385846	0.007268650881007556	0.0038461538461538503	0.7932069675048384
2.0	0.05	37	0.8191520480222556	0.008590269854354066	0.023216783216783218	0.8105617781679015
2.0	0.05	38	0.8160464139211208	0.01688113672301161	0.005944055944055948	0.7991652771981091
2.0	0.05	39	0.8222854738093568	0.0712266050184757	0.05160839160839162	0.7510588687908811
2.0	0.05	40	0.7831703216460568	0.03389805131809119	0.02055944055944056	0.7492722703279656
2.0	0.05	41	0.8550978507623963	0.060421382237071	0.05860139860139861	0.7946764685253254
2.0	0.05	42	0.7948449269756437	-0.0033747592880272828	0.007832167832167827	0.798219686263671
2.0	0.05	43	0.7634211968202755	0.003007550699687986	0.01664335664335664	0.7604136461205876
2.0	0.05	44	0.803142599404583	0.019544631628216406	0.011258741258741259	0.7835979677763666
2.0	0.05	45	0.7768666436573914	0.0032262869626992793	0.013286713286713287	0.7736403566946921
2.0	0.05	46	0.7902478196165413	0.002362633585162212	-0.0030769230769230748	0.7878851860313791
2.0	0.05	47	0.7790194715412997	0.0006547643435863498	0.003356643356643358	0.7783647071977133
2.0	0.05	48	0.7798866874213107	0.08181619570569146	0.06545454545454547	0.6980704917156193
2.0	0.05	49	0.7903597363609279	0.001726459532263564	-0.030419580419580417	0.7886332768286644
2.0	0.05	50	0.8322243626558075	0.006706685212975842	-0.001398601398601394	0.8255176774428317
2.0	0.05	51	0.7883400057916706	-0.020537625373350955	-0.019510489510489507	0.8088776311650215
2.0	0.05	52	0.8089816867928381	0.042390564160114	0.039160839160839164	0.7665911226327241
2.0	0.05	53	0.8037801206806393	0.05334041898640207	0.041188811188811195	0.7504397016942372
2.0	0.05	54	0.7282288321033556	0.03127635505302434	0.04195804195804196	0.6969524770503313
2.0	0.05	55	0.7824870433937801	0.018692387980824985	0.01741258741258741	0.7637946554129551
2.0	0.05	56	0.8071684424780852	0.048605742087320894	0.03643356643356643	0.7585627003907642
2.0	0.05	57	0.813315446746838	0.0059853722120640366	0.016223776223776225	0.8073300745347739
2.0	0.05	58	0.8341529195506386	0.04471452410730841	0.035664335664335675	0.7894383954433303
2.0	0.05	59	0.7653251286980061	-0.03154175107066046	-0.03454545454545454	0.7968668797686665
2.0	0.05	60	0.819291791174855	0.02384449572534425	0.020559440559440558	0.7954472954495106
2.0	0.05	61	0.788808401950279	-0.0038945304823128353	0.009230769230769225	0.7927029324325918
2.0	0.05	62	0.7919545985795824	0.022206064031988913	0.020979020979020983	0.7697485345475935
2.0	0.05	63	0.7924478628110158	-0.035816788761658856	-0.05104895104895105	0.8282646515726746
2.0	0.05	64	0.8046188365408588	-0.011574959427055156	-0.006993006993006994	0.8161937959679139
2.0	0.05	65	0.7587852838786694	-0.006182164015391677	-0.004755244755244762	0.764967447894061
2.0	0.05	66	0.7765726226198768	0.010904243683502558	0.001818181818181822	0.7656683789363743
2.0	0.05	67	0.8120240014055566	-0.014523273974495814	-0.011328671328671325	0.8265472753800525
2.0	0.05	68	0.7763574419148902	0.01378290540479542	0.01853146853146852	0.7625745365100948
2.0	0.05	69	0.7488165200114723	0.004015002788196381	-0.015384615384615384	0.7448015172232759
2.0	0.05	70	0.7693823606821948	0.05368174561232334	0.04454545454545456	0.7157006150698715
2.0	0.05	71	0.8036871900605487	0.004624662933793704	0.025104895104895112	0.799062527126755
2.0	0.05	72	0.7568688242144612	0.04499773263731433	0.040839160839160844	0.7118710915771469
2.0	0.05	73	0.7467156991081243	0.014013808342922459	0.004125874125874128	0.7327018907652019
2.0	0.05	74	0.7436397316942582	0.03826285296031455	0.02909090909090909	0.7053768787339437
2.0	0.05	75	0.7986487976727762	0.09313926606893477	0.090979020979021	0.7055095316038414
2.0	0.05	76	0.7874500815625566	0.06666390046104198	0.07055944055944058	0.7207861811015146
2.0	0.05	77	0.7487396171802898	-0.014214843204752227	-0.011118881118881119	0.762954460385042
2.0	0.05	78	0.764405398892638	0.004576544844822809	0.014475524475524476	0.7598288540478152
2.0	0.05	79	0.777169768867895	0.07393040550722604	0.0681818181818182	0.703239363360669
2.0	0.05	80	0.7809752298439095	0.020179798735971345	0.0348951048951049	0.7607954311079382
2.0	0.05	81	0.7935834955440942	0.052155980663875466	0.0404895104895105	0.7414275148802187
2.0	0.05	82	0.7743049057672957	-0.026958692332425233	-0.04216783216783218	0.8012635980997209
2.0	0.05	83	0.8217912998550694	0.07396505830906827	0.06783216783216785	0.7478262415460011
2.0	0.05	84	0.8267260532819816	0.0549124825781129	0.04244755244755246	0.7718135707038687
2.0	0.05	85	0.7887734783149156	-0.06338605096253538	-0.06433566433566434	0.852159529277451
2.0	0.05	86	0.7948938436762802	0.028491519785777627	0.018531468531468528	0.7664023238905027
2.0	0.05	87	0.8303866669351854	-0.005336260650181008	-0.010419580419580415	0.8357229275853664
2.0	0.05	88	0.8258151845938781	0.0404354933579815	0.02909090909090909	0.7853796912358967
2.0	0.05	89	0.7965555809413756	0.009814972093730622	0.0023076923076923105	0.786740608847645
2.0	0.05	90	0.8145188989714576	-0.012151765383170405	-0.00972027972027973	0.826670664354628
2.0	0.05	91	0.8159310457854485	-0.004852093647287255	-0.02265734265734266	0.8207831394327357
2.0	0.05	92	0.8089018256262679	-0.01781413042647946	-0.005454545454545454	0.8267159560527474
2.0	0.05	93	0.810170347340519	0.05364243308502298	0.04657342657342658	0.7565279142554959
2.0	0.05	94	0.7830156062608377	0.009153304967572894	0.023356643356643357	0.7738623012932647
2.0	0.05	95	0.8161646015031956	-0.029153554967746506	-0.014405594405594413	0.8453181564709421
2.0	0.05	96	0.7644849545034407	-0.05643251141146626	-0.06720279720279723	0.8209174659149069
2.0	0.05	97	0.7924220433486412	0.04084286169643173	0.04013986013986015	0.7515791816522095
2.0	0.05	98	0.7769891229091133	0.0622674946302046	0.0567832167832168	0.7147216282789086
2.0	0.05	99	0.8168846436698914	0.05281146723018558	0.046153846153846156	0.7640731764397058
2.0	0.05	100	0.7977540956625664	0.05295837010997923	0.05083916083916085	0.7447957255525871
2.0	0.05	101	0.8134675996302775	0.05546328157172332	0.05321678321678322	0.7580043180585542
2.0	0.05	102	0.7746219893208259	0.039679083110474384	0.04356643356643357	0.7349429062103515
2.0	0.05	103	0.7962854279759917	0.04524761475528803	0.04125874125874127	0.7510378132207036
2.0	0.05	104	0.7977866651296285	-0.04720757444970448	-0.051118881118881125	0.844994239579333
2.0	0.05	105	0.8023336266205741	0.03301965487476033	0.03468531468531469	0.7693139717458137
2.0	0.05	106	0.7723907169379979	-0.01869422131543147	-0.017692307692307695	0.7910849382534293
2.0	0.05	107	0.7651879133249399	-0.014023877794359579	-0.012797202797202803	0.7792117911192994
2.0	0.05	108	0.800716528275367	-0.0019777999845833226	-0.0014685314685314687	0.8026943282599504
2.0	0.05	109	0.8331059118791054	0.04954074968107617	0.05076923076923078	0.7835651621980293
2.0	0.05	110	0.788221637653915	0.020931535369121783	0.02097902097902098	0.7672901022847932
2.0	0.05	111	0.807687908116603	-0.0004143475099635486	-0.014755244755244762	0.8081022556265665
2.0	0.05	112	0.8126926199254306	0.020945257600873336	0.030699300699300703	0.7917473623245573
2.0	0.05	113	0.7839255096704928	0.012674224079322276	0.015034965034965044	0.7712512855911705
2.0	0.05	114	0.7847305102295211	0.018635339330096756	0.017202797202797212	0.7660951708994244
2.0	0.05	115	0.8064814628343492	-0.006721192167494561	-0.02111888111888113	0.8132026550018437
2.0	0.05	116	0.7967798519304526	0.03270259909902715	0.008181818181818184	0.7640772528314255
2.0	0.05	117	0.8150186701518541	0.020821139459124623	0.02559440559440559	0.7941975306927295
2.0	0.05	118	0.8091279855055454	0.04643874058245874	0.04342657342657343	0.7626892449230867
2.0	0.05	119	0.7942999543749684	0.019747152602189306	0.01461538461538462	0.7745528017727791
2.0	0.05	120	0.7808083894502703	-0.029302749515798275	-0.0344055944055944	0.8101111389660686
2.0	0.05	121	0.8132378703040767	0.006582782349154409	0.007832167832167827	0.8066550879549222
2.0	0.05	122	0.7366735324121753	-0.038231887661033095	-0.03888111888111889	0.7749054200732084
2.0	0.05	123	0.7726628421269738	-0.012518814249176561	0.0065034965034965	0.7851816563761503
2.0	0.05	124	0.7425441962112473	0.0332364397475276	0.019790209790209796	0.7093077564637198
2.0	0.05	125	0.8404366461365597	0.03338786346379407	0.028811188811188812	0.8070487826727656
2.0	0.05	126	0.8430502590626798	-0.023554842746418572	-0.015944055944055947	0.8666051018090984
2.0	0.05	127	0.7944622392098883	0.006229969604145558	-0.0020279720279720286	0.7882322696057428
2.0	0.05	128	0.8012619730985925	-0.023586273323800918	-0.00377622377622378	0.8248482464223934
2.0	0.05	129	0.7796000136111206	0.05991065966018032	0.04356643356643357	0.7196893539509404
2.0	0.05	130	0.7875306857851986	0.07570744146350102	0.09846153846153846	0.7118232443216975
2.0	0.05	131	0.7647781213736953	0.028556207330699534	0.018321678321678317	0.7362219140429958
2.0	0.05	132	0.7961558167748728	0.011605827504046878	0.005384615384615385	0.7845499892708259
2.0	0.05	133	0.7831922730501896	0.039657117817442925	0.029860139860139877	0.7435351552327466
2.0	0.05	134	0.8004747433852385	0.047175629983076374	0.03657342657342657	0.7532991134021622
2.0	0.05	135	0.8072942411765563	-0.03444792669994909	-0.0316083916083916	0.8417421678765055
2.0	0.05	136	0.8332821828348491	0.012539626763629696	-0.0059440559440559395	0.8207425560712194
2.0	0.05	137	0.8074959774277621	0.016146059823652654	0.018181818181818188	0.7913499176041094
2.0	0.05	138	0.7684462489210062	0.04264872406161393	0.030489510489510492	0.7257975248593923
2.0	0.05	139	0.8424673697690068	-0.005105378545401768	-0.019790209790209793	0.8475727483144085
2.0	0.05	140	0.8083503530210786	-0.003968419422513488	0.010489510489510493	0.8123187724435921
2.0	0.05	141	0.7698206248754339	0.036566421226681405	0.030279720279720288	0.7332542036487525
2.0	0.05	142	0.7925953837467942	-0.018150463993377774	-0.019860139860139854	0.8107458477401719
2.0	0.05	143	0.7780889639506695	0.013639981694431732	0.01293706293706294	0.7644489822562378
2.0	0.05	144	0.7651007188199436	0.021368375950261077	0.0037762237762237762	0.7437323428696825
2.0	0.05	145	0.7680360264139071	-0.0010967438171832064	-0.0011188811188811163	0.7691327702310903
2.0	0.05	146	0.7871942549960104	-0.0023728697033817384	0.0034965034965034948	0.789567124699392
2.0	0.05	147	0.7909852715175497	-0.02617705290073118	-0.030559440559440557	0.8171623244182808
2.0	0.05	148	0.8121553348300936	-0.02298388401658612	-0.010209790209790204	0.8351392188466797
2.0	0.05	149	0.8423028418769735	-0.003861092959092333	0.004475524475524472	0.8461639348360658
2.0	0.05	150	0.828098394512774	0.04704385211378619	0.034475524475524474	0.7810545423989879
2.0	0.05	151	0.7833427800991528	0.0030322937724262308	0.008531468531468533	0.7803104863267266
2.0	0.05	152	0.832369703034516	0.012695251871702689	0.025244755244755245	0.8196744511628132
2.0	0.05	153	0.8071848174894566	0.010621910154104273	0.00923076923076923	0.7965629073353523
2.0	0.05	154	0.7622324876614498	-0.0468436853081148	-0.03188811188811189	0.8090761729695646
2.0	0.05	155	0.7904894447843367	0.02302358543304544	0.01993006993006994	0.7674658593512913
2.0	0.05	156	0.8162186432073911	0.044463891988813876	0.031538461538461536	0.7717547512185773
2.0	0.05	157	0.8145104892433954	-0.0334588774019982	-0.027972027972027982	0.8479693666453936
2.0	0.05	158	0.7725811267924492	-0.00019877791581799712	0.006783216783216791	0.7727799047082672
2.0	0.05	159	0.7783920405500283	0.022690592146244543	0.03125874125874127	0.7557014484037837
2.0	0.05	160	0.8381516584386516	0.021196632775439428	0.023356643356643357	0.8169550256632121
2.0	0.05	161	0.8177124081336168	-0.010493104509100354	-0.019440559440559443	0.8282055126427171
2.0	0.05	162	0.841816758206082	0.08177501512153827	0.08181818181818182	0.7600417430845438
2.0	0.05	163	0.7903048335450232	0.05722101195903609	0.05727272727272728	0.7330838215859872
2.0	0.05	164	0.7856539344818989	-0.022396189164020253	-0.02972027972027973	0.8080501236459192
2.0	0.05	165	0.7506633962940252	0.0024521753140106348	0.007902097902097907	0.7482112209800146
2.0	0.05	166	0.7827783074849358	-0.014374641926834672	-0.01237762237762238	0.7971529494117705
2.0	0.05	167	0.7783097557706637	0.026283879363805114	0.023006993006993	0.7520258764068586
2.0	0.05	168	0.7895917983276378	-0.013069529909395769	-0.008601398601398597	0.8026613282370336
2.0	0.05	169	0.7470081507001045	-0.021835195718885918	-0.022937062937062946	0.7688433464189904
2.0	0.05	170	0.7780387347491214	-0.035453732953981215	-0.020699300699300694	0.8134924677031027
2.0	0.05	171	0.8005637573359426	0.027030234048773645	0.03713286713286714	0.773533523287169
2.0	0.05	172	0.8384026933352036	0.030242500168402898	0.047972027972027986	0.8081601931668007
2.0	0.05	173	0.8253201286945338	0.0003118891054785455	-0.008181818181818186	0.8250082395890552
2.0	0.05	174	0.8453287050893784	0.06855192954995107	0.05153846153846154	0.7767767755394274
2.0	0.05	175	0.8157476359358582	0.01677242831418633	0.01727272727272728	0.7989752076216718
2.0	0.05	176	0.7780536444816974	-0.010964959003443752	-0.004965034965034972	0.7890186034851412
2.0	0.05	177	0.8123053071564632	0.04992827078352138	0.04902097902097902	0.7623770363729419
2.0	0.05	178	0.8033548287186312	-0.01370739840791556	-0.002167832167832169	0.8170622271265467
2.0	0.05	179	0.7990056868095048	-0.0021427306546740656	0.011468531468531471	0.8011484174641789
2.0	0.05	180	0.8436552525383698	0.017923088835478357	-0.01433566433566433	0.8257321637028915
2.0	0.05	181	0.8249606978893737	0.05968288172422342	0.04349650349650351	0.7652778161651502
2.0	0.05	182	0.8254745593573328	0.05348394686385199	0.06776223776223776	0.7719906124934809
2.0	0.05	183	0.7636836622803211	0.008563693447009338	-0.006573426573426575	0.7551199688333118
2.0	0.05	184	0.8349309825909602	0.03900093680620611	0.04594405594405595	0.7959300457847541
2.0	0.05	185	0.7836821553348301	-0.022328515505913547	-0.025454545454545462	0.8060106708407436
2.0	0.05	186	0.7158542332321064	-0.012774807482505196	-0.009300699300699308	0.7286290407146115
2.0	0.05	187	0.8253959620805292	0.02787768602617085	0.004545454545454549	0.7975182760543584
2.0	0.05	188	0.7218210707090769	0.05999687499782985	0.0706993006993007	0.661824195711247
2.0	0.05	189	0.8332116550080937	0.0646861768654006	0.06713286713286715	0.7685254781426931
2.0	0.05	190	0.8270288590478188	0.030332590508743408	0.01685314685314686	0.7966962685390754
2.0	0.05	191	0.7732054327815505	0.03588998325693282	0.0262937062937063	0.7373154495246177
2.0	0.05	192	0.7581824570711507	-0.021179098041040303	-0.007692307692307694	0.7793615551121911
2.0	0.05	193	0.7780821722792862	0.017648324755781077	0.009999999999999998	0.7604338475235052
2.0	0.05	194	0.7451401702362292	0.038171575119149384	0.026083916083916095	0.7069685951170799
2.0	0.05	195	0.7583712558133721	0.018609575423316267	0.02909090909090909	0.7397616803900557
2.0	0.05	196	0.8067652963647892	0.0566159907055491	0.040279720279720294	0.7501493056592401
2.0	0.05	197	0.7728610505979518	-0.01737022734043565	-0.011748251748251747	0.7902312779383875
