stratum	control	replicate	spearman	mae
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	52	0.4724500143379094	1.7046684943397254
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	53	0.6199493609194815	1.6235394873156943
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	54	0.4997174342809082	1.5578796324359596
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	55	0.42477375565610853	1.4973733407458751
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	56	0.2469625074948162	1.712571673964078
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	57	0.5250072527750212	1.5729033319916572
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	58	0.503532252123298	1.4845442155881605
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	59	0.3848546169427227	1.6091115741103599
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	60	0.5104579673706562	1.6021160180260892
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	61	0.35556817439218463	1.7477519636872592
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	62	0.43402106580324684	1.5453262145169468
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	63	0.5969475233038903	1.4779885733113824
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	64	0.6137329133624038	1.3819146200975547
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	65	0.43281472736025217	1.543953927623086
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	66	0.5862069902141424	1.6505159808382392
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	67	0.6299123802788068	1.3397223664054463
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	68	0.5611756749252919	1.6579638335772855
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	69	0.41537172313201365	1.3370456664307286
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	70	0.2571348762245798	1.903103624513934
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	71	0.6568683921203793	1.3407486398781456
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	72	0.5782929132006437	1.741586177683554
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	73	0.3176936629704416	1.7267994390934347
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	74	0.6133409685461373	1.5600592397514002
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	75	0.7348785798248648	1.3859958373267862
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	76	0.6478237326763809	1.2928343587943782
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	77	0.4927947517974365	1.7253262410531074
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	78	0.6088186388241381	1.541594677542264
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	79	0.5257208301824035	1.4317676387118117
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	80	0.5206332092451543	1.2872781885422842
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	81	0.47314874716416305	1.6924640918627298
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	82	0.4458888293213044	1.618249860259852
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	83	0.532919095120393	1.778785624081317
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	84	0.6024302814404442	1.4009814471106647
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	85	0.39457326824442746	1.5538841548134883
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	86	0.5332202644550402	1.4367625624883433
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	87	0.5888671231340927	1.6813263231263704
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	88	0.468061126226914	1.4580557620251868
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	89	0.4939250149896324	1.7105834995246376
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	90	0.49349923091315934	1.5865232395990867
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	91	0.3996608891816766	1.3782182719048475
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	92	0.6329473876297349	1.5203140471195107
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	93	0.4588868560315579	1.504470607494364
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	94	0.4820572514715749	1.7200919093965226
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	95	0.4102855387671318	1.4365161557780082
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	96	0.27974014006849895	1.6879499308925374
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	97	0.46905922476132145	1.3323514419206453
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	98	0.4133446588723589	1.418850584817638
seen_molecule_and_protein_cluster_new_pair	ligand_permutation	99	0.40814025741042503	1.4138567775442696
seen_molecule_and_protein_cluster_new_pair	joint_permutation	0	-0.032212500977584727	2.0256039294464814
seen_molecule_and_protein_cluster_new_pair	joint_permutation	1	-0.006218203367748857	2.3429468858531717
seen_molecule_and_protein_cluster_new_pair	joint_permutation	2	-0.2153151381133295	2.4366175466523714
seen_molecule_and_protein_cluster_new_pair	joint_permutation	3	0.19553553224990025	2.0021560298373626
seen_molecule_and_protein_cluster_new_pair	joint_permutation	4	0.0429500013034463	2.1772443477963646
seen_molecule_and_protein_cluster_new_pair	joint_permutation	5	0.08479368228748442	2.4089396336678446
seen_molecule_and_protein_cluster_new_pair	joint_permutation	6	-0.18649342671233263	2.455165093861741
seen_molecule_and_protein_cluster_new_pair	joint_permutation	7	-0.22661777003528905	2.5120088608988094
seen_molecule_and_protein_cluster_new_pair	joint_permutation	8	-0.08533487101079462	2.212616428818912
seen_molecule_and_protein_cluster_new_pair	joint_permutation	9	0.16106250488792365	2.076627630341845
seen_molecule_and_protein_cluster_new_pair	joint_permutation	10	0.1565414521191398	2.0112851233884523
seen_molecule_and_protein_cluster_new_pair	joint_permutation	11	-0.1740605315981771	2.370647442143405
seen_molecule_and_protein_cluster_new_pair	joint_permutation	12	0.15767171531133578	2.011949888910905
seen_molecule_and_protein_cluster_new_pair	joint_permutation	13	0.16106250488792365	2.1608389929497567
seen_molecule_and_protein_cluster_new_pair	joint_permutation	14	-0.13450131987131866	2.0301382749179164
seen_molecule_and_protein_cluster_new_pair	joint_permutation	15	0.5120092260647677	1.627120425768606
seen_molecule_and_protein_cluster_new_pair	joint_permutation	16	-0.47018948795351745	2.797411917477012
seen_molecule_and_protein_cluster_new_pair	joint_permutation	17	-0.252613823455796	2.649132776662627
seen_molecule_and_protein_cluster_new_pair	joint_permutation	18	-0.19779605863429217	2.4550504022584505
seen_molecule_and_protein_cluster_new_pair	joint_permutation	19	-0.26222106058946165	2.7347310011243064
seen_molecule_and_protein_cluster_new_pair	joint_permutation	20	-0.03503815895807461	2.4826653980400337
seen_molecule_and_protein_cluster_new_pair	joint_permutation	21	-0.3221250097758473	2.632579751271469
seen_molecule_and_protein_cluster_new_pair	joint_permutation	22	0.3865500117310167	2.2592358794285277
seen_molecule_and_protein_cluster_new_pair	joint_permutation	23	0.3159085622187695	2.151156800350149
seen_molecule_and_protein_cluster_new_pair	joint_permutation	24	0.18818882150062657	2.1852006309370298
seen_molecule_and_protein_cluster_new_pair	joint_permutation	25	-0.02599605342050697	2.243103045801247
seen_molecule_and_protein_cluster_new_pair	joint_permutation	26	0.17326175747409317	2.148807797451244
seen_molecule_and_protein_cluster_new_pair	joint_permutation	27	0.2328342175923668	1.8005473215465173
seen_molecule_and_protein_cluster_new_pair	joint_permutation	28	-0.3232552729680432	2.6347291293230928
seen_molecule_and_protein_cluster_new_pair	joint_permutation	29	0.10768797650510521	2.4198942501858713
seen_molecule_and_protein_cluster_new_pair	joint_permutation	30	-0.2362250071689547	2.568930832708757
seen_molecule_and_protein_cluster_new_pair	joint_permutation	31	-0.31364803583437756	2.9608936406555286
seen_molecule_and_protein_cluster_new_pair	joint_permutation	32	-0.14580395179327824	2.21625242538648
seen_molecule_and_protein_cluster_new_pair	joint_permutation	33	0.08420460781859868	2.174474788229418
seen_molecule_and_protein_cluster_new_pair	joint_permutation	34	-0.013563158306351464	2.5502029162874824
seen_molecule_and_protein_cluster_new_pair	joint_permutation	35	-0.07346710749273709	2.51267907719908
seen_molecule_and_protein_cluster_new_pair	joint_permutation	36	-0.10228881889373395	2.489979314674052
seen_molecule_and_protein_cluster_new_pair	joint_permutation	37	0.18875395309672452	2.215863323232498
seen_molecule_and_protein_cluster_new_pair	joint_permutation	38	0.18310263713574476	2.421211155561116
seen_molecule_and_protein_cluster_new_pair	joint_permutation	39	0.060469080782483614	2.456548573577322
seen_molecule_and_protein_cluster_new_pair	joint_permutation	40	0.4515401452822841	2.105514184313661
seen_molecule_and_protein_cluster_new_pair	joint_permutation	41	-0.2961289563553403	2.464320853544073
seen_molecule_and_protein_cluster_new_pair	joint_permutation	42	0.03560329055417259	2.589038901899869
seen_molecule_and_protein_cluster_new_pair	joint_permutation	43	-0.07572763387712901	2.3044060705324996
seen_molecule_and_protein_cluster_new_pair	joint_permutation	44	0.10511447687422383	2.204663774020813
seen_molecule_and_protein_cluster_new_pair	joint_permutation	45	-0.1316756618908288	2.4475595528518137
seen_molecule_and_protein_cluster_new_pair	joint_permutation	46	-0.03108223778538877	2.377098316556328
seen_molecule_and_protein_cluster_new_pair	joint_permutation	47	-0.2845827553754338	2.518345652838619
seen_molecule_and_protein_cluster_new_pair	joint_permutation	48	0.2656118501660495	2.0768414527912653
seen_molecule_and_protein_cluster_new_pair	joint_permutation	49	-0.1367618462557106	2.4231850244871116
seen_molecule_and_protein_cluster_new_pair	joint_permutation	50	0.23339934918846475	2.4676343299331776
seen_molecule_and_protein_cluster_new_pair	joint_permutation	51	0.18592829511623465	2.2883872493681903
seen_molecule_and_protein_cluster_new_pair	joint_permutation	52	0.1729302684059812	1.8932806125776016
seen_molecule_and_protein_cluster_new_pair	joint_permutation	53	0.055948028013699795	2.2773548276174327
seen_molecule_and_protein_cluster_new_pair	joint_permutation	54	0.05651315960979777	2.0920211350644324
seen_molecule_and_protein_cluster_new_pair	joint_permutation	55	0.0429500013034463	2.1798248978546866
seen_molecule_and_protein_cluster_new_pair	joint_permutation	56	0.0005651315960979776	2.1258372951705797
seen_molecule_and_protein_cluster_new_pair	joint_permutation	57	-0.06555526514736541	2.487642818274421
seen_molecule_and_protein_cluster_new_pair	joint_permutation	58	-0.31251777264218167	2.6117527108034206
seen_molecule_and_protein_cluster_new_pair	joint_permutation	59	0.1847980319240387	2.4499175544383465
seen_molecule_and_protein_cluster_new_pair	joint_permutation	60	-0.1740605315981771	2.7532541198369915
seen_molecule_and_protein_cluster_new_pair	joint_permutation	61	-0.22661777003528905	2.614473264321927
seen_molecule_and_protein_cluster_new_pair	joint_permutation	62	0.08394574546460958	2.2813061243391384
seen_molecule_and_protein_cluster_new_pair	joint_permutation	63	0.14241316221669037	2.474630882880247
seen_molecule_and_protein_cluster_new_pair	joint_permutation	64	0.12206842475716317	2.2945797872708216
seen_molecule_and_protein_cluster_new_pair	joint_permutation	65	0.05481776482150383	2.3440948986155377
seen_molecule_and_protein_cluster_new_pair	joint_permutation	66	-0.01582815402699709	2.313845763343822
seen_molecule_and_protein_cluster_new_pair	joint_permutation	67	-0.32551579935243513	2.616401389432745
seen_molecule_and_protein_cluster_new_pair	joint_permutation	68	0.16614868925280543	2.082200976522205
seen_molecule_and_protein_cluster_new_pair	joint_permutation	69	-0.08703026579908855	2.5925831349619197
seen_molecule_and_protein_cluster_new_pair	joint_permutation	70	-0.06331261610798836	2.463757362815699
seen_molecule_and_protein_cluster_new_pair	joint_permutation	71	-0.31816908860316145	2.558475753314636
seen_molecule_and_protein_cluster_new_pair	joint_permutation	72	-0.10059342410544003	2.4954176610255305
seen_molecule_and_protein_cluster_new_pair	joint_permutation	73	-0.13001697950747612	2.489367678355473
seen_molecule_and_protein_cluster_new_pair	joint_permutation	74	0.17858158436696095	2.28887785159702
seen_molecule_and_protein_cluster_new_pair	joint_permutation	75	0.11585197720008542	2.243421913079573
seen_molecule_and_protein_cluster_new_pair	joint_permutation	76	-0.06329473876297351	2.610951945821723
seen_molecule_and_protein_cluster_new_pair	joint_permutation	77	-0.1192427667766733	2.4887882242709183
seen_molecule_and_protein_cluster_new_pair	joint_permutation	78	-0.2758621130419493	2.5292400347295754
seen_molecule_and_protein_cluster_new_pair	joint_permutation	79	-0.07911842345371686	2.442871343892062
seen_molecule_and_protein_cluster_new_pair	joint_permutation	80	0.2153151381133295	2.12115318008632
seen_molecule_and_protein_cluster_new_pair	joint_permutation	81	0.16614868925280543	2.116500198392737
seen_molecule_and_protein_cluster_new_pair	joint_permutation	82	-0.14975987296596407	2.3099353871630446
seen_molecule_and_protein_cluster_new_pair	joint_permutation	83	-0.07855329185761889	2.5435248926842537
seen_molecule_and_protein_cluster_new_pair	joint_permutation	84	0.06981346508336217	2.127359481742691
seen_molecule_and_protein_cluster_new_pair	joint_permutation	85	-0.04747105407223012	2.5052971394785213
seen_molecule_and_protein_cluster_new_pair	joint_permutation	86	-0.255794274900578	2.5924154675778213
seen_molecule_and_protein_cluster_new_pair	joint_permutation	87	-0.06555526514736541	2.3780793114788534
seen_molecule_and_protein_cluster_new_pair	joint_permutation	88	0.25996053420506976	2.1824421390471453
seen_molecule_and_protein_cluster_new_pair	joint_permutation	89	0.08024868664591284	2.173447000900973
seen_molecule_and_protein_cluster_new_pair	joint_permutation	90	-0.176886189578667	2.4642087968118953
seen_molecule_and_protein_cluster_new_pair	joint_permutation	91	0.16501842606060946	2.2595643445764115
seen_molecule_and_protein_cluster_new_pair	joint_permutation	92	0.23452961238066072	2.2390568244746927
seen_molecule_and_protein_cluster_new_pair	joint_permutation	93	-0.19270987426941039	2.4377695606646244
seen_molecule_and_protein_cluster_new_pair	joint_permutation	94	0.3074315882772998	1.9363330622553
seen_molecule_and_protein_cluster_new_pair	joint_permutation	95	0.13111053029473083	2.331345708724293
seen_molecule_and_protein_cluster_new_pair	joint_permutation	96	0.02599605342050697	2.1360992791711184
seen_molecule_and_protein_cluster_new_pair	joint_permutation	97	-0.3277763257368271	2.5480180425283367
seen_molecule_and_protein_cluster_new_pair	joint_permutation	98	-0.1548460573308459	2.6482721859952294
seen_molecule_and_protein_cluster_new_pair	joint_permutation	99	-0.4414924391101689	2.838900250997963
protein_identity_cold	protein_permutation	0	0.1936658476103915	1.3454868988365738
protein_identity_cold	protein_permutation	1	0.07886623222064057	1.4214712922867845
protein_identity_cold	protein_permutation	2	0.1162035486290609	1.3773223864481052
protein_identity_cold	protein_permutation	3	0.09981140271160731	1.4018839337881368
protein_identity_cold	protein_permutation	4	0.08760208851098952	1.4028624130849912
protein_identity_cold	protein_permutation	5	0.053611263012014514	1.4379784384240457
protein_identity_cold	protein_permutation	6	0.15972271281702485	1.3495384911284936
protein_identity_cold	protein_permutation	7	0.13479342154568416	1.3758646913294217
protein_identity_cold	protein_permutation	8	0.15959130117026432	1.3853432911100878
protein_identity_cold	protein_permutation	9	0.17876574112723265	1.348401273184399
protein_identity_cold	protein_permutation	10	0.17181238863229686	1.3789449354471843
protein_identity_cold	protein_permutation	11	0.10215040663272658	1.3999556844412422
protein_identity_cold	protein_permutation	12	0.17672372896404398	1.3747533520993238
protein_identity_cold	protein_permutation	13	0.11099361526448205	1.3869792100454226
protein_identity_cold	protein_permutation	14	0.0941034425702739	1.4069536517196222
protein_identity_cold	protein_permutation	15	0.18632874753309303	1.3731672444970737
protein_identity_cold	protein_permutation	16	0.12706283884778982	1.3946576404507884
protein_identity_cold	protein_permutation	17	0.2420079205260307	1.3491060710239409
protein_identity_cold	protein_permutation	18	0.11787969482574086	1.3746702267808988
protein_identity_cold	protein_permutation	19	0.22209543093143624	1.3300281881299338
protein_identity_cold	protein_permutation	20	0.18597790757505123	1.3677041651695558
protein_identity_cold	protein_permutation	21	0.18970679040144273	1.368767961582144
protein_identity_cold	protein_permutation	22	0.1507593803815949	1.3781531597357646
protein_identity_cold	protein_permutation	23	0.06402412447536833	1.426826425482147
protein_identity_cold	protein_permutation	24	0.11193761292716105	1.3731700638868314
protein_identity_cold	protein_permutation	25	0.17877646513365295	1.3671368493206972
protein_identity_cold	protein_permutation	26	0.15439522577554154	1.357196876830835
protein_identity_cold	protein_permutation	27	0.24508161068737352	1.3213282433327553
protein_identity_cold	protein_permutation	28	0.1671129110081248	1.3436880360367656
protein_identity_cold	protein_permutation	29	0.20523824166979338	1.345736938023742
protein_identity_cold	protein_permutation	30	0.08346045714268012	1.395978595565366
protein_identity_cold	protein_permutation	31	0.1941828568122004	1.3146364053263677
protein_identity_cold	protein_permutation	32	0.1665546891740715	1.3788964957843253
protein_identity_cold	protein_permutation	33	0.20921954446557886	1.379529132647852
protein_identity_cold	protein_permutation	34	0.1380621780898721	1.4017005379558665
protein_identity_cold	protein_permutation	35	0.0842950804876767	1.4259501745871606
protein_identity_cold	protein_permutation	36	0.25925085499426187	1.3107256967726968
protein_identity_cold	protein_permutation	37	0.1965808296073975	1.3418949505593742
protein_identity_cold	protein_permutation	38	0.18777712514090972	1.3579241446420303
protein_identity_cold	protein_permutation	39	0.137745317960703	1.3874462274410577
protein_identity_cold	protein_permutation	40	0.18795812846118187	1.3682959247888242
protein_identity_cold	protein_permutation	41	0.11642084054987606	1.3926488547283797
protein_identity_cold	protein_permutation	42	0.18251313240621517	1.3472504033162325
protein_identity_cold	protein_permutation	43	0.19173291235759188	1.370369719130636
protein_identity_cold	protein_permutation	44	0.12707173085452766	1.4050162740887235
protein_identity_cold	protein_permutation	45	0.1527188327964416	1.3693438424333675
protein_identity_cold	protein_permutation	46	0.1443283628117072	1.3684789862433826
protein_identity_cold	protein_permutation	47	0.05509627291688378	1.4307716085311637
protein_identity_cold	protein_permutation	48	0.14269490106943258	1.3509491032803287
protein_identity_cold	protein_permutation	49	0.11280486114073984	1.3927717305022702
protein_identity_cold	protein_permutation	50	0.22102860410016742	1.3222061945791037
protein_identity_cold	protein_permutation	51	0.17472689979224232	1.3756197100260998
protein_identity_cold	protein_permutation	52	0.11762101966709294	1.3763654290309821
protein_identity_cold	protein_permutation	53	0.09516146637137628	1.3892073652212993
protein_identity_cold	protein_permutation	54	0.10121867954851199	1.4305250371530878
protein_identity_cold	protein_permutation	55	0.16380914167863125	1.3930303498487964
protein_identity_cold	protein_permutation	56	0.12422434745288215	1.4090979379157365
protein_identity_cold	protein_permutation	57	0.12560720049264937	1.3828116795399352
protein_identity_cold	protein_permutation	58	0.07992974599087581	1.4291319848045214
protein_identity_cold	protein_permutation	59	0.09187734175061082	1.388448364927881
protein_identity_cold	protein_permutation	60	0.12671734345978158	1.3983094764872848
protein_identity_cold	protein_permutation	61	0.1725570652304739	1.3638200103839382
protein_identity_cold	protein_permutation	62	0.1542787444732988	1.3687316196526287
protein_identity_cold	protein_permutation	63	0.1989664998118435	1.3582708518518132
protein_identity_cold	protein_permutation	64	0.08845360584665918	1.4263878829862042
protein_identity_cold	protein_permutation	65	0.08136355193956783	1.4033406810811333
protein_identity_cold	protein_permutation	66	0.09491369680640437	1.4042119884822206
protein_identity_cold	protein_permutation	67	0.11232437576898839	1.362710779671818
protein_identity_cold	protein_permutation	68	0.16996991108453294	1.3550198689241535
protein_identity_cold	protein_permutation	69	0.06768809911526404	1.4343631013093814
protein_identity_cold	protein_permutation	70	0.19485311790628776	1.3535863687179708
protein_identity_cold	protein_permutation	71	0.12336259085300594	1.4064397759937943
protein_identity_cold	protein_permutation	72	0.24550658518723123	1.3504557863025406
protein_identity_cold	protein_permutation	73	0.04633808822208494	1.4449249766391115
protein_identity_cold	protein_permutation	74	0.16525156480033104	1.3581041208622366
protein_identity_cold	protein_permutation	75	0.11843717631253414	1.39093763785254
protein_identity_cold	protein_permutation	76	0.10499358059150359	1.4073700166909937
protein_identity_cold	protein_permutation	77	0.1622842427870797	1.3788915117122917
protein_identity_cold	protein_permutation	78	0.11804207765810472	1.4100793966045222
protein_identity_cold	protein_permutation	79	0.21634052623745845	1.333860337704528
protein_identity_cold	protein_permutation	80	0.1327617852729857	1.3573991449436762
protein_identity_cold	protein_permutation	81	0.09716108274844414	1.4097050142944818
protein_identity_cold	protein_permutation	82	0.20981860879014314	1.3324448210874065
protein_identity_cold	protein_permutation	83	0.1439837222579133	1.3570782650538962
protein_identity_cold	protein_permutation	84	0.11853373724723246	1.3814331752002846
protein_identity_cold	protein_permutation	85	0.1322503287075235	1.4073841923359078
protein_identity_cold	protein_permutation	86	0.1204236514023715	1.3761667366233923
protein_identity_cold	protein_permutation	87	0.10215348511086585	1.423961481123171
protein_identity_cold	protein_permutation	88	0.1530511253249795	1.384850436195838
protein_identity_cold	protein_permutation	89	0.16737494256866722	1.3868337763309513
protein_identity_cold	protein_permutation	90	0.18467193484723762	1.346918980075489
protein_identity_cold	protein_permutation	91	0.19898531697369082	1.3431851380635516
protein_identity_cold	protein_permutation	92	0.17180246623914633	1.3633612992714466
protein_identity_cold	protein_permutation	93	0.19361328295168728	1.353561105484555
protein_identity_cold	protein_permutation	94	0.14662282250326725	1.3858613674040625
protein_identity_cold	protein_permutation	95	0.10835784861730918	1.3820443021521271
protein_identity_cold	protein_permutation	96	0.06510885265257252	1.411520650583353
protein_identity_cold	protein_permutation	97	0.1547653994055504	1.3808462756533604
protein_identity_cold	protein_permutation	98	0.1377652456423479	1.3644478151315136
protein_identity_cold	protein_permutation	99	0.060431955619831	1.3979569018400266
protein_identity_cold	ligand_permutation	0	0.04896262227956844	1.4635026192321687
protein_identity_cold	ligand_permutation	1	-0.01309026660638018	1.4895049483601475
protein_identity_cold	ligand_permutation	2	0.0116583724139646	1.4805465398828423
protein_identity_cold	ligand_permutation	3	0.004115837200858142	1.4816308846981565
protein_identity_cold	ligand_permutation	4	0.029100089402253896	1.4643279555564592
protein_identity_cold	ligand_permutation	5	-0.007485034189988481	1.506468387825361
protein_identity_cold	ligand_permutation	6	-0.06812571444749355	1.5076177819751393
protein_identity_cold	ligand_permutation	7	-0.03194598426976176	1.508351724983793
protein_identity_cold	ligand_permutation	8	0.0015230794946368346	1.4545793666788678
protein_identity_cold	ligand_permutation	9	-0.10444215171749913	1.5335234865801004
protein_identity_cold	ligand_permutation	10	-0.025213452929505744	1.4999051725826507
protein_identity_cold	ligand_permutation	11	-0.03574791423237241	1.5115180265786838
protein_identity_cold	ligand_permutation	12	-0.023983304185488098	1.5192333621249716
protein_identity_cold	ligand_permutation	13	-0.013293491954330773	1.5213679714001358
protein_identity_cold	ligand_permutation	14	-0.044328415584767016	1.4946199218875886
protein_identity_cold	ligand_permutation	15	0.030836330923064946	1.4675336953163682
protein_identity_cold	ligand_permutation	16	-0.0169592580764344	1.5013424567880436
protein_identity_cold	ligand_permutation	17	0.02695678574758624	1.4654756436383671
protein_identity_cold	ligand_permutation	18	-0.04624283020796267	1.5213044218891585
protein_identity_cold	ligand_permutation	19	0.04099648274105756	1.4621947450747372
protein_identity_cold	ligand_permutation	20	-0.05381448502737321	1.521762835398023
protein_identity_cold	ligand_permutation	21	-0.06443785920349036	1.5331080076504704
protein_identity_cold	ligand_permutation	22	0.026378943048059007	1.468317669590865
protein_identity_cold	ligand_permutation	23	-0.029010015608708035	1.520122704532986
protein_identity_cold	ligand_permutation	24	0.033870765844235144	1.4687285805816555
protein_identity_cold	ligand_permutation	25	-0.08368305488552542	1.5455472540320812
protein_identity_cold	ligand_permutation	26	-0.037943043858324754	1.5055270155817746
protein_identity_cold	ligand_permutation	27	-0.05129922323682078	1.5276197135663376
protein_identity_cold	ligand_permutation	28	-0.07943136886292684	1.5145835359941164
protein_identity_cold	ligand_permutation	29	-0.043075624629607144	1.5465170545450542
protein_identity_cold	ligand_permutation	30	-0.05525433705689754	1.511360648245294
protein_identity_cold	ligand_permutation	31	-0.020396567013486362	1.4887455047617588
protein_identity_cold	ligand_permutation	32	0.03353674581815	1.4608428431947948
protein_identity_cold	ligand_permutation	33	-0.009187216498779127	1.475628465171816
protein_identity_cold	ligand_permutation	34	-0.026893300966123065	1.4929429488829093
protein_identity_cold	ligand_permutation	35	-0.01660765584813082	1.521283965899925
protein_identity_cold	ligand_permutation	36	-0.027250208381889785	1.5316712468417877
protein_identity_cold	ligand_permutation	37	-0.010851209433392085	1.4685380814753142
protein_identity_cold	ligand_permutation	38	-0.009142671705168009	1.485238832626324
protein_identity_cold	ligand_permutation	39	-0.0027086838419845887	1.5023760692592087
protein_identity_cold	ligand_permutation	40	-0.03160314569224462	1.522860999459977
protein_identity_cold	ligand_permutation	41	-0.005017703554769648	1.491887590170373
protein_identity_cold	ligand_permutation	42	-0.015646562619429583	1.4982576926161406
protein_identity_cold	ligand_permutation	43	0.002469119960094817	1.4854391375055074
protein_identity_cold	ligand_permutation	44	0.007159651569210723	1.5097822980157605
protein_identity_cold	ligand_permutation	45	0.033163485338860786	1.4684196863798569
protein_identity_cold	ligand_permutation	46	-0.024258465104158446	1.50474118733873
protein_identity_cold	ligand_permutation	47	0.012638962420354921	1.500193594788663
protein_identity_cold	ligand_permutation	48	0.02201459595025494	1.4815759713704217
protein_identity_cold	ligand_permutation	49	0.01172296771638631	1.4835825798406488
protein_identity_cold	ligand_permutation	50	-0.014081344058671222	1.4787177240445397
protein_identity_cold	ligand_permutation	51	-0.019669052439309012	1.4591341440087966
protein_identity_cold	ligand_permutation	52	0.04437678493908818	1.4591194393845197
protein_identity_cold	ligand_permutation	53	-0.011058320240463687	1.4811897620988692
protein_identity_cold	ligand_permutation	54	0.002542722821402459	1.4895951762312796
protein_identity_cold	ligand_permutation	55	-0.0250491559778573	1.5100773794858398
protein_identity_cold	ligand_permutation	56	-0.04153403910985413	1.4984302629020925
protein_identity_cold	ligand_permutation	57	0.06962805571893028	1.4593994435638507
protein_identity_cold	ligand_permutation	58	0.015350547070107502	1.4852499871788907
protein_identity_cold	ligand_permutation	59	-0.023676615314104785	1.4745213737197702
protein_identity_cold	ligand_permutation	60	0.01314980125001356	1.4742018397578946
protein_identity_cold	ligand_permutation	61	0.04738222464112984	1.446815926143069
protein_identity_cold	ligand_permutation	62	0.009022241884205136	1.4858303433542908
protein_identity_cold	ligand_permutation	63	-0.04089006286780818	1.516611564259104
protein_identity_cold	ligand_permutation	64	-0.04447327960906397	1.5256271384671019
protein_identity_cold	ligand_permutation	65	-0.024132607558802838	1.504200275261101
protein_identity_cold	ligand_permutation	66	-0.06309912221251379	1.5234762556975965
protein_identity_cold	ligand_permutation	67	-0.004665298259001244	1.4764962355118862
protein_identity_cold	ligand_permutation	68	-0.05976083082862501	1.5208162738722326
protein_identity_cold	ligand_permutation	69	-0.078340533636772	1.5362580804980883
protein_identity_cold	ligand_permutation	70	-0.027265755674350155	1.509720255658027
protein_identity_cold	ligand_permutation	71	0.04169648107540426	1.4652793812755656
protein_identity_cold	ligand_permutation	72	-0.022890674953502905	1.497408290217098
protein_identity_cold	ligand_permutation	73	-0.026452607600430764	1.5037523248564724
protein_identity_cold	ligand_permutation	74	0.03819784906357524	1.476584740178417
protein_identity_cold	ligand_permutation	75	0.05591756481066336	1.4307768516131671
protein_identity_cold	ligand_permutation	76	0.01753907337223822	1.4677259707460968
protein_identity_cold	ligand_permutation	77	0.06221761535386871	1.443876743983204
protein_identity_cold	ligand_permutation	78	0.039610680949031196	1.4589692000656895
protein_identity_cold	ligand_permutation	79	-0.023424835534560373	1.5102653264341894
protein_identity_cold	ligand_permutation	80	0.030166191317765205	1.4666424021710174
protein_identity_cold	ligand_permutation	81	-0.02397639279809172	1.4994478201121948
protein_identity_cold	ligand_permutation	82	-0.01845266189110001	1.5059167612678086
protein_identity_cold	ligand_permutation	83	-0.009641974831301026	1.4876338246479601
protein_identity_cold	ligand_permutation	84	-0.009717551352571714	1.493155852650432
protein_identity_cold	ligand_permutation	85	-0.006538069155545785	1.4995897723899885
protein_identity_cold	ligand_permutation	86	0.004121883370148287	1.4965701837207965
